Sale_ID,Book_ID,Customer_ID,Quantity,Date
S04409,B019,C069,5,2025-06-01
S04410,B100,C117,4,2025-09-30
S04411,B094,C133,5,2024-08-19
S04412,B094,C039,4,2025-02-11
S04413,B005,C056,4,2025-10-15
S04414,B054,C142,3,2024-07-03
S04415,B060,C090,5,2024-08-09
S04416,B044,C019,5,2025-07-20
S04417,B001,C011,3,2024-04-15
S04418,B015,C040,1,2025-09-12
S04419,B050,C017,3,2024-09-11
S04420,B078,C036,5,2024-09-17
S04421,B034,C063,5,2025-03-11
S04422,B055,C196,4,2025-02-04
S04423,B074,C125,2,2024-03-20
S04424,B083,C127,4,2025-03-09
S04425,B062,C197,4,2025-04-05
S04426,B048,C079,5,2025-08-17
S04427,B066,C063,5,2025-11-07
S04428,B071,C022,3,2025-10-19
S04429,B073,C163,1,2025-11-05
S04430,B042,C026,5,2024-03-20
S04431,B079,C046,3,2025-02-11
S04432,B099,C047,2,2024-12-26
S04433,B074,C179,1,2024-01-10
S04434,B044,C024,2,2025-12-13
S04435,B089,C187,2,2025-11-13
S04436,B019,C170,4,2024-06-06
S04437,B060,C157,1,2024-10-25
S04438,B030,C035,3,2025-11-27
S04439,B015,C136,3,2025-01-07
S04440,B023,C066,5,2025-02-07
S04441,B057,C136,2,2025-10-21
S04442,B084,C023,3,2025-12-03
S04443,B090,C197,1,2025-03-07
S04444,B016,C112,3,2024-05-12
S04445,B080,C160,2,2024-12-12
S04446,B041,C052,1,2024-04-15
S04447,B047,C159,5,2025-05-18
S04448,B030,C051,1,2025-09-23
S04449,B004,C005,4,2025-10-29
S04450,B097,C071,3,2025-08-12
S04451,B023,C153,1,2025-08-12
S04452,B050,C110,2,2024-01-05
S04453,B020,C054,4,2025-01-28
S04454,B056,C042,3,2024-12-16
S04455,B088,C011,3,2025-12-21
S04456,B088,C092,3,2025-02-09
S04457,B044,C060,2,2025-03-25
S04458,B055,C076,2,2025-03-20
S04459,B028,C181,2,2024-10-29
S04460,B040,C164,4,2025-08-07
S04461,B020,C121,1,2025-03-29
S04462,B021,C056,5,2024-04-09
S04463,B066,C049,2,2024-12-29
S04464,B068,C172,3,2024-12-18
S04465,B012,C107,1,2024-08-09
S04466,B060,C030,3,2024-05-05
S04467,B024,C036,2,2024-03-27
S04468,B075,C127,3,2024-12-15
S04469,B054,C034,3,2025-04-18
S04470,B071,C076,5,2024-09-11
S04471,B087,C006,2,2024-10-17
S04472,B021,C128,2,2025-10-01
S04473,B056,C161,3,2025-10-23
S04474,B032,C069,4,2025-10-22
S04475,B100,C185,3,2025-08-09
S04476,B058,C012,3,2025-02-04
S04477,B100,C190,3,2024-05-08
S04478,B003,C056,3,2024-07-16
S04479,B064,C062,1,2024-10-10
S04480,B087,C078,4,2025-04-21
S04481,B070,C179,3,2025-07-06
S04482,B088,C170,4,2025-02-24
S04483,B006,C030,1,2025-01-29
S04484,B093,C168,5,2025-03-28
S04485,B094,C135,1,2024-02-27
S04486,B076,C157,5,2024-03-09
S04487,B022,C103,1,2025-12-25
S04488,B048,C048,3,2024-12-04
S04489,B071,C047,5,2024-03-22
S04490,B026,C062,1,2024-05-22
S04491,B046,C119,3,2025-11-30
S04492,B081,C019,2,2025-03-08
S04493,B011,C140,3,2024-11-27
S04494,B096,C029,1,2025-05-09
S04495,B077,C093,2,2024-03-19
S04496,B023,C051,4,2025-03-21
S04497,B099,C134,1,2024-01-19
S04498,B075,C003,3,2025-07-13
S04499,B013,C095,4,2024-02-07
S04500,B087,C072,1,2024-08-28
S04501,B065,C189,1,2025-09-04
S04502,B079,C003,5,2024-06-14
S04503,B035,C018,4,2024-11-08
S04504,B012,C068,5,2025-03-28
S04505,B068,C073,5,2024-08-06
S04506,B077,C097,1,2024-05-01
S04507,B008,C097,5,2024-06-19
S04508,B006,C192,5,2024-04-01
S04509,B026,C098,1,2024-06-28
S04510,B023,C133,3,2024-09-10
S04511,B048,C130,5,2025-09-22
S04512,B074,C064,2,2025-01-03
S04513,B073,C174,3,2024-04-22
S04514,B076,C171,1,2025-01-25
S04515,B022,C074,3,2024-03-23
S04516,B023,C040,5,2024-04-26
S04517,B089,C031,4,2024-12-24
S04518,B070,C076,2,2025-07-26
S04519,B007,C126,1,2024-09-23
S04520,B066,C086,5,2025-02-23
S04521,B055,C027,2,2024-09-29
S04522,B050,C150,1,2024-10-12
S04523,B082,C035,4,2024-08-21
S04524,B049,C046,2,2024-11-25
S04525,B085,C116,1,2025-10-05
S04526,B067,C013,2,2024-05-30
S04527,B054,C089,3,2025-05-15
S04528,B081,C198,4,2024-03-28
S04529,B081,C075,3,2025-12-06
S04530,B060,C154,4,2024-08-04
S04531,B089,C155,2,2025-04-18
S04532,B033,C076,1,2024-08-24
S04533,B060,C029,3,2024-03-07
S04534,B038,C095,5,2024-11-26
S04535,B054,C031,4,2025-02-15
S04536,B053,C141,2,2025-08-29
S04537,B030,C106,4,2025-03-28
S04538,B063,C111,4,2024-11-27
S04539,B003,C181,1,2025-11-15
S04540,B034,C015,5,2024-07-14
S04541,B087,C099,5,2025-10-12
S04542,B100,C034,2,2025-10-06
S04543,B085,C116,4,2024-07-30
S04544,B088,C007,2,2024-12-24
S04545,B058,C029,5,2024-11-26
S04546,B012,C189,4,2025-02-10
S04547,B038,C057,4,2025-09-02
S04548,B087,C018,1,2024-10-12
S04549,B062,C121,1,2025-04-20
S04550,B033,C015,4,2024-12-07
S04551,B081,C185,4,2025-08-25
S04552,B080,C070,3,2025-06-22
S04553,B090,C117,1,2025-08-24
S04554,B083,C194,4,2025-04-04
S04555,B099,C052,5,2025-05-31
S04556,B062,C189,2,2024-02-25
S04557,B034,C143,4,2025-12-14
S04558,B036,C172,3,2025-06-22
S04559,B023,C062,5,2024-06-06
S04560,B065,C192,2,2025-05-03
S04561,B079,C151,4,2024-10-07
S04562,B038,C148,3,2025-04-23
S04563,B002,C022,5,2025-12-29
S04564,B044,C178,1,2024-08-08
S04565,B005,C190,5,2024-05-04
S04566,B026,C183,3,2024-04-10
S04567,B021,C059,1,2024-02-16
S04568,B043,C093,4,2024-11-11
S04569,B064,C142,2,2024-08-05
S04570,B026,C020,4,2024-04-22
S04571,B055,C088,3,2024-01-10
S04572,B087,C167,1,2025-04-08
S04573,B067,C034,4,2025-06-11
S04574,B055,C103,1,2025-06-15
S04575,B091,C156,2,2024-07-24
S04576,B088,C173,5,2025-07-27
S04577,B007,C064,2,2024-11-18
S04578,B076,C045,5,2024-07-16
S04579,B018,C196,2,2025-11-30
S04580,B054,C115,5,2024-01-31
S04581,B014,C030,4,2024-01-26
S04582,B026,C103,1,2025-07-25
S04583,B011,C180,2,2025-10-21
S04584,B043,C121,2,2024-02-21
S04585,B071,C116,2,2025-07-13
S04586,B042,C128,2,2024-09-27
S04587,B030,C169,3,2024-01-22
S04588,B015,C175,4,2025-03-10
S04589,B046,C168,3,2025-10-10
S04590,B061,C066,3,2025-11-09
S04591,B013,C003,4,2024-11-20
S04592,B063,C070,1,2025-06-05
S04593,B028,C178,1,2024-02-06
S04594,B047,C133,4,2024-07-27
S04595,B019,C097,4,2024-09-06
S04596,B043,C091,1,2024-10-16
S04597,B009,C098,1,2024-02-01
S04598,B088,C120,4,2025-01-30
S04599,B092,C109,1,2024-02-18
S04600,B055,C021,4,2025-07-19
S04601,B100,C198,3,2025-12-19
S04602,B073,C120,1,2025-10-27
S04603,B053,C036,5,2024-04-27
S04604,B034,C076,4,2025-11-03
S04605,B046,C196,2,2024-04-04
S04606,B007,C176,4,2025-04-29
S04607,B047,C096,2,2024-12-15
S04608,B024,C076,2,2024-03-12
S04609,B023,C036,5,2024-04-21
S04610,B050,C151,2,2025-04-08
S04611,B048,C046,1,2024-06-02
S04612,B098,C044,3,2025-05-12
S04613,B080,C022,3,2024-11-02
S04614,B084,C130,1,2024-09-09
S04615,B008,C197,1,2025-11-25
S04616,B076,C075,1,2025-01-19
S04617,B040,C023,5,2024-04-02
S04618,B008,C072,4,2024-03-01
S04619,B070,C104,4,2025-01-01
S04620,B022,C167,1,2024-11-05
S04621,B088,C180,3,2024-09-20
S04622,B060,C018,3,2024-09-04
S04623,B064,C062,3,2025-01-21
S04624,B095,C152,3,2024-03-16
S04625,B057,C013,5,2025-02-23
S04626,B081,C090,4,2024-10-18
S04627,B004,C097,2,2025-09-16
S04628,B059,C060,4,2025-05-14
S04629,B039,C036,5,2025-05-18
S04630,B025,C093,2,2024-06-18
S04631,B098,C196,5,2024-07-02
S04632,B001,C122,5,2024-12-23
S04633,B050,C007,4,2025-08-28
S04634,B089,C188,3,2024-03-11
S04635,B040,C164,2,2025-07-31
S04636,B063,C111,4,2025-09-24
S04637,B004,C161,2,2024-02-18
S04638,B054,C135,4,2024-01-03
S04639,B062,C103,2,2025-10-13
S04640,B098,C072,4,2025-05-28
S04641,B017,C018,3,2024-07-11
S04642,B098,C058,4,2024-07-17
S04643,B005,C178,3,2025-09-23
S04644,B057,C197,4,2025-03-23
S04645,B068,C009,4,2024-06-12
S04646,B018,C193,1,2025-06-18
S04647,B031,C142,2,2024-10-04
S04648,B040,C024,3,2025-10-30
S04649,B028,C051,3,2024-10-12
S04650,B024,C162,1,2025-10-06
S04651,B041,C182,5,2025-07-16
S04652,B028,C065,2,2025-11-20
S04653,B037,C055,4,2024-06-03
S04654,B032,C196,4,2025-09-03
S04655,B019,C134,2,2025-10-11
S04656,B007,C102,2,2024-02-10
S04657,B066,C072,5,2025-05-14
S04658,B030,C007,4,2025-06-24
S04659,B067,C175,1,2025-01-16
S04660,B028,C054,4,2024-05-02
S04661,B022,C037,4,2024-11-15
S04662,B040,C086,4,2024-04-29
S04663,B006,C018,2,2024-06-07
S04664,B023,C137,4,2025-09-13
S04665,B047,C147,4,2024-03-14
S04666,B092,C016,3,2025-04-03
S04667,B069,C188,1,2025-04-17
S04668,B014,C029,1,2025-09-20
S04669,B095,C143,5,2025-07-15
S04670,B015,C025,4,2024-11-07
S04671,B005,C105,4,2025-04-14
S04672,B010,C150,5,2024-04-26
S04673,B059,C112,1,2024-04-05
S04674,B062,C007,1,2024-09-27
S04675,B074,C123,1,2025-05-23
S04676,B086,C072,3,2024-09-01
S04677,B044,C115,1,2024-02-25
S04678,B031,C124,5,2025-04-04
S04679,B010,C135,4,2025-06-18
S04680,B056,C143,3,2025-10-18
S04681,B078,C046,5,2025-12-13
S04682,B017,C038,2,2025-06-13
S04683,B075,C063,5,2024-11-14
S04684,B055,C171,5,2024-05-21
S04685,B098,C052,5,2024-08-11
S04686,B011,C057,5,2025-11-04
S04687,B011,C118,4,2024-09-13
S04688,B037,C134,1,2025-06-20
S04689,B040,C041,4,2024-05-06
S04690,B075,C077,2,2024-11-26
S04691,B002,C075,1,2024-02-27
S04692,B072,C138,1,2024-08-23
S04693,B063,C191,4,2024-05-29
S04694,B043,C113,4,2025-06-05
S04695,B019,C104,2,2024-06-27
S04696,B081,C031,2,2024-11-03
S04697,B016,C018,1,2025-10-08
S04698,B029,C017,4,2025-05-02
S04699,B047,C045,1,2024-07-24
S04700,B056,C061,2,2024-06-11
S04701,B035,C099,3,2025-06-18
S04702,B020,C132,1,2024-12-26
S04703,B043,C102,1,2024-06-05
S04704,B067,C063,5,2025-01-02
S04705,B066,C038,3,2024-10-19
S04706,B022,C007,1,2024-11-01
S04707,B093,C118,5,2024-10-15
S04708,B008,C058,4,2024-03-27
S04709,B008,C186,3,2024-03-05
S04710,B017,C109,2,2025-05-29
S04711,B087,C063,2,2024-03-17
S04712,B040,C067,4,2024-09-02
S04713,B097,C166,2,2024-01-30
S04714,B093,C044,4,2025-10-06
S04715,B082,C037,3,2024-03-16
S04716,B085,C055,3,2025-05-09
S04717,B083,C075,5,2024-03-01
S04718,B097,C111,2,2025-06-09
S04719,B010,C004,5,2024-12-26
S04720,B006,C137,1,2024-12-07
S04721,B035,C183,1,2024-08-04
S04722,B011,C021,1,2025-09-27
S04723,B049,C014,3,2025-05-01
S04724,B034,C113,2,2025-09-29
S04725,B093,C183,5,2025-12-09
S04726,B073,C078,1,2024-06-14
S04727,B051,C095,3,2024-05-21
S04728,B070,C025,2,2025-02-02
S04729,B095,C070,5,2025-12-05
S04730,B083,C071,4,2024-12-21
S04731,B087,C018,4,2024-11-23
S04732,B041,C036,1,2025-05-02
S04733,B011,C088,1,2024-02-16
S04734,B053,C195,4,2024-07-26
S04735,B009,C188,5,2025-01-08
S04736,B039,C147,5,2025-07-19
S04737,B007,C150,3,2025-12-24
S04738,B093,C096,2,2025-08-05
S04739,B058,C101,5,2024-03-16
S04740,B098,C031,4,2024-11-08
S04741,B051,C174,4,2024-06-16
S04742,B068,C023,1,2024-06-15
S04743,B046,C077,3,2025-07-19
S04744,B011,C075,2,2024-04-27
S04745,B002,C165,3,2024-04-14
S04746,B023,C187,5,2025-08-05
S04747,B015,C132,2,2025-05-14
S04748,B050,C040,1,2025-08-15
S04749,B058,C110,3,2025-11-17
S04750,B028,C070,3,2024-01-30
S04751,B046,C023,3,2024-10-17
S04752,B044,C065,1,2025-10-26
S04753,B040,C085,4,2024-05-21
S04754,B026,C188,4,2024-08-10
S04755,B099,C131,3,2025-07-11
S04756,B051,C041,2,2024-10-24
S04757,B100,C008,4,2025-10-03
S04758,B083,C163,1,2025-08-17
S04759,B011,C174,4,2025-08-08
S04760,B029,C101,1,2024-07-30
S04761,B080,C105,1,2024-01-01
S04762,B047,C098,1,2024-08-01
S04763,B098,C169,5,2024-01-10
S04764,B044,C025,2,2025-12-13
S04765,B074,C135,4,2025-11-27
S04766,B006,C035,2,2024-09-03
S04767,B091,C112,1,2025-12-30
S04768,B082,C171,3,2025-08-25
S04769,B046,C162,5,2024-07-05
S04770,B072,C120,1,2025-07-24
S04771,B072,C034,5,2025-08-13
S04772,B088,C163,4,2025-11-01
S04773,B019,C048,2,2025-01-07
S04774,B005,C147,3,2025-11-25
S04775,B011,C046,5,2024-04-02
S04776,B090,C169,3,2025-01-11
S04777,B087,C037,4,2024-08-12
S04778,B032,C147,4,2025-03-01
S04779,B036,C100,3,2024-12-09
S04780,B071,C119,5,2024-10-02
S04781,B013,C133,1,2025-08-14
S04782,B072,C094,3,2024-06-02
S04783,B060,C156,3,2025-08-29
S04784,B081,C088,3,2024-04-03
S04785,B018,C072,3,2024-03-08
S04786,B065,C189,3,2025-01-05
S04787,B078,C100,2,2025-05-04
S04788,B084,C030,3,2025-04-24
S04789,B074,C148,2,2025-04-20
S04790,B073,C161,2,2025-02-06
S04791,B087,C117,4,2025-12-08
S04792,B026,C191,5,2024-12-05
S04793,B019,C178,4,2024-09-24
S04794,B026,C136,5,2025-12-26
S04795,B028,C102,1,2025-04-05
S04796,B048,C109,3,2025-07-05
S04797,B054,C035,2,2025-12-19
S04798,B096,C164,2,2024-11-21
S04799,B087,C038,4,2025-08-26
S04800,B036,C045,1,2025-12-03
S04801,B076,C007,2,2025-01-23
S04802,B048,C099,3,2024-12-17
S04803,B064,C177,3,2024-10-19
S04804,B019,C162,3,2025-07-19
S04805,B089,C102,5,2025-02-03
S04806,B088,C073,4,2025-07-16
S04807,B018,C150,1,2025-11-17
S04808,B100,C069,3,2024-02-02
S04809,B009,C020,2,2025-06-03
S04810,B087,C060,4,2025-04-21
S04811,B099,C080,4,2025-01-01
S04812,B047,C049,5,2024-06-02
S04813,B089,C030,2,2024-07-12
S04814,B011,C098,3,2024-11-17
S04815,B052,C152,4,2024-07-28
S04816,B048,C077,1,2024-04-26
S04817,B064,C196,4,2024-12-30
S04818,B078,C035,2,2025-11-08
S04819,B068,C010,5,2025-01-26
S04820,B079,C158,3,2024-04-21
S04821,B069,C167,1,2024-09-13
S04822,B018,C101,4,2024-09-15
S04823,B068,C048,3,2025-11-11
S04824,B085,C128,5,2024-05-16
S04825,B094,C027,2,2025-01-11
S04826,B087,C020,1,2024-03-23
S04827,B042,C113,3,2025-08-16
S04828,B076,C121,3,2025-06-03
S04829,B087,C191,5,2025-10-10
S04830,B039,C088,1,2025-12-05
S04831,B083,C119,5,2025-03-10
S04832,B043,C171,5,2025-08-26
S04833,B025,C035,3,2024-09-19
S04834,B072,C009,4,2025-08-22
S04835,B058,C094,4,2024-03-01
S04836,B004,C099,5,2024-12-27
S04837,B096,C186,2,2025-02-01
S04838,B007,C044,4,2025-06-25
S04839,B063,C093,3,2024-10-01
S04840,B058,C140,4,2024-12-02
S04841,B022,C117,5,2025-09-12
S04842,B050,C067,2,2024-11-04
S04843,B087,C076,2,2025-06-08
S04844,B071,C018,2,2025-12-09
S04845,B068,C024,5,2025-12-06
S04846,B055,C043,2,2025-01-03
S04847,B047,C040,1,2024-12-27
S04848,B051,C071,5,2024-11-18
S04849,B011,C046,4,2024-05-18
S04850,B029,C003,3,2025-08-19
S04851,B020,C081,5,2024-11-15
S04852,B094,C153,3,2024-01-19
S04853,B047,C138,5,2024-04-30
S04854,B014,C043,1,2025-10-21
S04855,B023,C131,3,2025-08-02
S04856,B079,C079,3,2025-07-13
S04857,B065,C143,4,2025-11-27
S04858,B074,C139,3,2025-06-19
S04859,B096,C061,4,2025-10-11
S04860,B056,C037,1,2024-05-19
S04861,B029,C089,1,2024-07-25
S04862,B024,C029,3,2024-09-12
S04863,B077,C184,4,2025-11-24
S04864,B041,C058,4,2024-03-10
S04865,B021,C065,4,2024-07-31
S04866,B035,C161,1,2024-07-15
S04867,B078,C151,1,2024-04-12
S04868,B044,C160,2,2025-02-05
S04869,B067,C019,4,2025-12-25
S04870,B034,C099,1,2025-04-27
S04871,B035,C148,4,2025-02-09
S04872,B032,C143,4,2024-02-27
S04873,B066,C043,3,2025-08-07
S04874,B040,C041,5,2025-05-01
S04875,B009,C019,5,2024-03-24
S04876,B081,C163,1,2024-11-15
S04877,B022,C092,4,2024-11-29
S04878,B068,C163,5,2024-08-19
S04879,B051,C108,2,2025-04-12
S04880,B044,C050,2,2024-03-23
S04881,B023,C076,5,2024-01-12
S04882,B063,C191,5,2024-11-20
S04883,B069,C146,4,2025-11-23
S04884,B067,C152,3,2025-09-19
S04885,B018,C160,4,2024-05-24
S04886,B064,C078,4,2025-10-19
S04887,B016,C178,2,2024-05-22
S04888,B087,C024,5,2025-06-26
S04889,B097,C142,1,2024-10-08
S04890,B018,C155,2,2024-01-22
S04891,B055,C025,5,2025-08-17
S04892,B028,C017,4,2024-04-30
S04893,B066,C073,1,2024-01-15
S04894,B019,C020,2,2024-10-09
S04895,B074,C092,2,2025-01-09
S04896,B091,C057,4,2025-03-23
S04897,B060,C182,2,2025-05-20
S04898,B037,C048,1,2024-11-28
S04899,B091,C103,4,2025-07-14
S04900,B067,C174,3,2024-05-09
S04901,B040,C188,2,2024-11-23
S04902,B065,C141,5,2024-06-09
S04903,B001,C062,4,2025-08-04
S04904,B008,C020,2,2025-10-30
S04905,B043,C002,1,2025-07-03
S04906,B048,C078,5,2025-02-12
S04907,B016,C109,3,2024-10-09
S04908,B097,C159,1,2025-12-26
S04909,B065,C170,4,2025-12-05
S04910,B021,C065,1,2024-08-06
S04911,B085,C143,4,2025-07-06
S04912,B046,C125,1,2024-09-16
S04913,B088,C043,4,2024-12-23
S04914,B099,C150,5,2025-07-15
S04915,B077,C050,4,2025-04-01
S04916,B052,C060,1,2024-06-09
S04917,B067,C013,5,2024-01-10
S04918,B093,C061,5,2025-06-30
S04919,B046,C028,4,2024-04-13
S04920,B060,C168,2,2025-12-03
S04921,B017,C144,2,2024-11-05
S04922,B056,C107,2,2025-09-22
S04923,B022,C089,1,2024-02-21
S04924,B027,C053,4,2024-08-16
S04925,B060,C020,1,2025-08-23
S04926,B040,C025,1,2025-03-25
S04927,B034,C084,2,2025-07-31
S04928,B019,C091,3,2024-01-01
S04929,B051,C130,5,2025-05-12
S04930,B038,C134,4,2024-10-24
S04931,B079,C072,1,2024-09-12
S04932,B002,C171,5,2025-12-18
S04933,B025,C089,5,2025-09-01
S04934,B034,C037,2,2025-09-18
S04935,B070,C166,3,2024-10-25
S04936,B027,C128,3,2025-07-23
S04937,B031,C177,5,2025-04-25
S04938,B035,C138,5,2024-08-04
S04939,B068,C155,2,2025-04-03
S04940,B043,C026,3,2025-02-13
S04941,B072,C064,1,2025-04-28
S04942,B003,C090,2,2024-12-02
S04943,B028,C088,3,2025-02-11
S04944,B026,C190,5,2024-12-14
S04945,B026,C089,1,2025-06-09
S04946,B049,C052,3,2024-03-21
S04947,B093,C145,3,2025-07-06
S04948,B098,C045,2,2024-12-10
S04949,B070,C044,3,2024-05-02
S04950,B003,C047,2,2024-02-21
S04951,B052,C097,4,2024-08-28
S04952,B037,C172,4,2024-04-27
S04953,B028,C061,2,2025-05-16
S04954,B050,C191,2,2024-08-31
S04955,B015,C149,3,2024-08-02
S04956,B017,C128,4,2025-09-18
S04957,B021,C008,5,2024-09-20
S04958,B095,C167,1,2024-12-27
S04959,B084,C132,2,2024-03-24
S04960,B083,C038,4,2025-05-15
S04961,B070,C162,4,2024-12-05
S04962,B007,C155,4,2024-06-11
S04963,B086,C128,4,2025-07-04
S04964,B078,C022,3,2025-12-05
S04965,B047,C039,4,2025-10-06
S04966,B020,C120,4,2025-07-14
S04967,B049,C026,4,2025-08-23
S04968,B086,C176,1,2025-10-15
S04969,B062,C084,3,2024-03-02
S04970,B079,C034,1,2025-12-03
S04971,B041,C123,3,2025-06-18
S04972,B079,C133,3,2024-06-28
S04973,B027,C109,3,2024-05-03
S04974,B070,C140,5,2025-11-30
S04975,B073,C159,2,2024-02-15
S04976,B009,C046,4,2025-08-29
S04977,B078,C068,4,2025-10-17
S04978,B010,C160,4,2024-07-29
S04979,B016,C100,2,2024-01-04
S04980,B044,C177,3,2025-03-08
S04981,B097,C147,3,2024-08-16
S04982,B005,C040,3,2024-02-11
S04983,B071,C057,3,2025-10-22
S04984,B089,C090,5,2025-05-03
S04985,B026,C077,3,2024-12-23
S04986,B008,C200,5,2025-03-25
S04987,B047,C146,2,2025-07-14
S04988,B010,C063,3,2024-01-27
S04989,B094,C092,3,2024-07-22
S04990,B091,C183,4,2024-12-28
S04991,B087,C171,5,2025-06-16
S04992,B025,C074,1,2025-04-30
S04993,B042,C113,3,2025-02-14
S04994,B056,C015,4,2025-09-01
S04995,B041,C093,5,2025-04-13
S04996,B094,C157,5,2025-04-17
S04997,B009,C092,4,2024-03-27
S04998,B021,C112,1,2025-09-28
S04999,B046,C032,2,2025-11-01
S05000,B063,C091,1,2024-07-03
